Audio Path,Segment Index,Plate Thickness,Electrode,Type of Current
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,7,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,8,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,9,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,10,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,11,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,12,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,13,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,14,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,15,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,16,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,17,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,18,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,19,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,20,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,21,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,22,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,23,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,24,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,25,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,26,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,27,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,28,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,29,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,30,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,31,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,32,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,33,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,34,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,35,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,36,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,37,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134203_Audio/240909-134203_6013-2.wav,38,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,0,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,1,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,2,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,3,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,4,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,5,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,6,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,7,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,8,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,9,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,10,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,11,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,12,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,13,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,14,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,15,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,16,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,17,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,18,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,19,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,20,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,21,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,22,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,23,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,24,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,25,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,26,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,27,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,28,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,29,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-134723_Audio/240909-134723_6013-2.wav,30,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,0,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,1,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,2,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,3,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,4,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,5,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,6,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,7,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,8,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,9,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,10,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,11,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,12,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,13,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,14,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,15,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,16,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,17,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,18,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,19,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,20,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,21,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,22,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,23,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,24,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,25,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,26,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,27,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135111_Audio/240909-135111_6013-2.wav,28,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,0,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,1,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,2,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,3,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,4,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,5,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,6,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,7,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,8,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,9,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,10,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,11,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,12,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,13,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,14,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,15,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,16,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,17,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,18,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,19,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,20,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,21,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,22,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,23,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,24,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,25,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,26,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,27,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-135255_Audio/240909-135255_6013-2.wav,28,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,0,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,1,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,2,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,3,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,4,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,5,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,6,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,7,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,8,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,9,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,10,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,11,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,12,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,13,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,14,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,15,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,16,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,17,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,18,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,19,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,20,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,21,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,22,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,23,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,24,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,25,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,26,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,27,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,28,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,29,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,30,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,31,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,32,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,33,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140104_Audio/240909-140104_6013-2.wav,34,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,0,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,1,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,2,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,3,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,4,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,5,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,6,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,7,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,8,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,9,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,10,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,11,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,12,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,13,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,14,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,15,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,16,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,17,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,18,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,19,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,20,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,21,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,22,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,23,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,24,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/AC/240909-140458_Audio/240909-140458_6013-2.wav,25,Placa_12mm,E6011,AC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,0,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,1,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,2,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,3,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,4,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,5,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,6,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,7,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,8,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,9,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,10,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,11,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,12,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,13,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,14,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,15,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,16,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,17,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,18,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,19,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-131459_Audio/240912-131459_6013-2.wav,20,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,0,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,1,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,2,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,3,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,4,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,5,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,6,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,7,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,8,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,9,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,10,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,11,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,12,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,13,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,14,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,15,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,16,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,17,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,18,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132028_Audio/240912-132028_6013-2.wav,19,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,0,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,1,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,2,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,3,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,4,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,5,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,6,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,7,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,8,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,9,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,10,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,11,Placa_12mm,E6011,DC
audio/Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,12,Placa_12mm,E6011,DC
